"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","SampleMethod","SampleDepth","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","lat_cat","pred_life_adjust","rep_ID"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none",NA,"0","Yes",4,66.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia megalops","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Paralepididae","Paralepis coregonoides","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"troll","NA","6","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_6"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Sepiida","Sepiolidae","Heteroteuthis dispar","adult","juvenile","3","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Sergestidae","Eusergestes arcticus","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Acanthephyridae","Acanthephyra pelagica","adult",NA,"3","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Decapodiformes","Chtenopterygidae","Chtenopteryx sicula","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none",NA,"0","Yes",5,55.5555555555556,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none",NA,"0","Yes",4,44.4444444444444,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","none",NA,"0","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Histioteuthidae","Histioteuthis reversa","none",NA,"0","Yes",2,22.2222222222222,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus imperialis","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"troll","NA","9","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Malacostraca","Lophogastrida","Gnathophausiidae","Neognathophausia ingens","none",NA,"0","Yes",1,11.1111111111111,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_7"
