"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use","measure","l_adult","l_juve","l_larva","larva_adult","juve_adult","larva_adult_u","juve_adult_u","larva_adult_use","juve_adult_use","prey_length","prey_frac","prey_proba","life_stage"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis megalops","adult",NA,"3","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0,"l_max",2.6,NA,NA,NA,NA,13.2277038321486,48.8211077844311,13.2277038321486,48.8211077844311,2.6,100,"adult","adult"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0,"l_max",3,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,3,100,"adult","adult"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,1.63579611964388,0.121914176842539,0.73707954798368,0,"l_max",7.46188117014716,3.52743473497866,1.53307740404842,20.5454545454546,47.2727272727273,24.7947748227462,42.8309830230011,20.5454545454546,47.2727272727273,7.46188117014716,100,"adult","adult"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Gastropoda","Littorinimorpha","Carinariidae","Carinaria lamarckii","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,4.27872275311848,0,1,0,"l_max",11.5,NA,NA,NA,NA,NA,NA,NA,NA,7.75767,67.458,NA,"adult"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Brachioteuthidae","Brachioteuthis riisei","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,6.88338765892976,0.0672648224495483,0.645379956290468,0,"l_max",26.3410721611391,10.226533897854,4.88084572397577,18.5294117647059,38.8235294117647,18.5294117647059,38.8235294117647,18.5294117647059,38.8235294117647,7.75767,29.4508513265639,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Clupeiformes","Engraulidae","Engraulis encrasicolus","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,6.72879463123401,0.0483216472803161,0.849129133329125,0,"l_max",23.5535435247491,11.4234686095033,1.76651576435618,7.49999999999999,48.4999999999999,12.2660925374482,48.3115500472468,7.49999999999999,48.4999999999999,7.75767,32.9363180187667,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Octopoda","Octopodidae","Octopus vulgaris","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,6.50520517909255,0.0263079301509066,0.214655308351039,0,"l_max",116.465789698133,32.6104211154772,3.49397369094399,3,28,10.0026455026455,46.1230809263596,3,28,7.75767,6.66090018374242,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Aulopiformes","Paralepididae","Lestidiops sphyrenoides","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,10.7012438507586,0.0407191255136835,0.929965209781006,0,"l_max",29.0333441681739,18.6028464484966,5.41955757805913,18.6666666666667,64.074074074074,10.9322069467605,36.0741393203333,18.6666666666667,64.074074074074,7.75767,26.7198637368956,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","none",NA,"0","Yes",4,66.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,4.89567531831975,0.04321980221303,0.788906647624305,0,"l_max",46.9003526734385,NA,NA,NA,NA,2.2162814988902,47.6527614571093,2.2162814988902,47.6527614571093,7.75767,16.5407498191234,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia megalops","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,5.12634433631194,0.103749234778993,0.639194148890172,0,"l_max",62.5787956123373,28.4733520036135,13.2979940676217,21.25,45.5,13.1045461445052,65.8859289617486,21.25,45.5,7.75767,12.3966431825521,"larva","larva"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Aulopiformes","Paralepididae","Paralepis coregonoides","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,9.11753676406396,0.0420292661291814,0.889706862308886,0,"l_max",56.1982852085063,12.87,3.3,5.87206529123865,22.9010546358307,10.9322069467605,36.0741393203333,5.87206529123865,22.9010546358307,7.75767,13.8041044690555,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adult"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,4.8924695405584,0.0638402681199028,0.821448199078749,0,"l_max",70,23.9,3.0434055401226,4.34772220017514,34.1428571428571,2.83716522622231,39.0625189036153,4.34772220017514,34.1428571428571,7.75767,11.0823857142857,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",2,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,6.73534466250394,0.045715426856833,0.474768542405368,0,"l_max",157.971713163682,48.8659166052988,6.31886852654726,3.99999999999999,30.9333333333332,3.48893481394648,42.6926652457553,3.99999999999999,30.9333333333332,7.75767,4.91079690448246,"juvenile","juvenile"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Aug",1929,"6","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva",NA,"1","Yes",1,16.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,3.76001132176856,0.0373931413000973,0.839270023685461,0,"l_max",16,2.1,2.8,17.5,13.125,13.75,13.125,17.5,13.125,7.75767,48.4854375,"adult","larva"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Oct",1930,"9","juvenile, adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005)","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus crusculum","adult",NA,"3","Yes",3,33.3333333333333,0,0,0,0,0,"NO",7.75767,6.39634,4.25470332127997,0.117075714794915,0.778255217418605,0,"l_max",0.21,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,0.21,100,"adult","adult"
