"l_adult","larva_adult_use","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","life_stage","vert_habitat","horz_habitat","diel_migrant","diel_migrant_cat","refuge","refuge_cat","season_migrant","season_cat","gregarious_primary","l_max","body_shape","b_shape_r","eye_body_r","standard_total","phys_defense","transparent","col_disrupt","silver","countershade","energy_density","percent_protein","percent_lipid","maxFO","maxN","maxM","maxTL","trophic_level","fisheries_status"
1.7,27.1764705882353,"Malacostraca","Decapoda","Oplophpridae","Systellaspis debilis","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",1.7,"elongated",8.42589990803702,0.0253097464428363,0.859183753943344,1,0,0,0,0,3.156,9.3,2.59,8,0,0,0,3.32,"none"
324.210290276718,7.21716900528456,"Cephalopoda","Oegopsida","Octopoteuthidae","Taningia danae","none","larva","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"fusiform",5.35924831678219,0.0542373572825477,0.524351031100533,0,1,1,0,0,NA,NA,NA,3.3,0.2,0,0,NA,"none"
68.4922046065369,1.82,"Actinopterygii","Perciformes","Bramidae","Taractes asper","none","juvenile","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",1,"season_yes",NA,17.8,"compressiform",3.21183202285246,0.0783798511679819,0.73001008344281,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,"none"
12.7,20.8273803730309,"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",12.7,"fusiform",5.1341670180892,0.0655478664524842,0.820391900815025,0,0,1,1,1,4.46,13.779,3.2,1,0,0,7.48,3.13,"none"
12.7,20.8273803730309,"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","larva","larva","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",2.17,"elongated",5.1341670180892,0.0655478664524842,0.820391900815025,0,1,1,1,0,4.46,13.779,3.2,0.996677740863787,0,0,0,NA,"none"
12.7,20.8273803730309,"Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",12.7,"fusiform",5.1341670180892,0.0655478664524842,0.820391900815025,0,0,1,1,1,4.46,13.779,3.2,100,5.4,0,0,3.13,"none"
50,4.24622840753532,"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus atlanticus","none","juvenile","epipelagic","oceanic",0,"diel_no",1,"refuge_yes",0,"season_no","shoaling",NA,"elongated",7.24017278915502,0.0483869077256095,0.847811199607507,1,0,1,0,0,NA,NA,NA,14.2857142857143,0,0,0,NA,"none"
70,3.53437319753124,"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus cuvieri","none","juvenile","epipelagic","oceanic",0,"diel_no",1,"refuge_yes",0,"season_no","shoaling",NA,"elongated",7.03038592298802,0.033169196394893,0.864974547475142,1,0,0,0,0,NA,NA,NA,0.6,0.05702337959,0,0,NA,"none"
62.5787956123373,21.25,"Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia megalops","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,18.2,"globiform",5.12634433631194,0.103749234778993,0.639194148890172,0,1,1,0,0,1.69,NA,NA,4,0.1,0,20.1816615849788,NA,"none"
62.5787956123373,21.25,"Cephalopoda","Oegopsida","Cranchiidae","Teuthowenia megalops","none","larva","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",8.5,"globiform",5.12634433631194,0.103749234778993,0.639194148890172,0,1,0,0,0,1.69,NA,NA,16.6666666666667,0,0,0,NA,"none"
34,12.7168836124561,"Actinopterygii","Osmeriformes","Osmeridae","Thaleichthys pacificus","none","juvenile","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",16,"elongated",6.51127522425103,0.0309252386581621,0.809484301403514,0,0,0,1,1,10.2853488372093,12.2342553191489,17.2329824561404,33.33333333,0,0,0,NA,"none"
2.8,13.2277038321486,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","adult","adult","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2.8,"fusiform",6.25356215453494,0.0840376199812439,0.710987936277947,1,0,0,0,0,2.9935,7.5,2.4475,27,0,0,0,3.96,"none"
2.8,13.2277038321486,"Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none","adult","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2.8,"fusiform",6.25356215453494,0.0840376199812439,0.710987936277947,1,0,0,0,0,2.9935,7.5,2.4475,54.3,5.1,27.3,1.8,3.96,"none"
200,3.30944055944056,"Actinopterygii","Perciformes","Gempylidae","Thyrsitoides marleyi","none","juvenile","mesopelagic","continental slope",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,101.1,"elongated",9.67307911316473,0.0381516329395581,0.888746458914491,1,0,0,1,0,NA,NA,NA,2.7,0.4,0.9,0,NA,"none"
165.016659790511,7.21716900528456,"Cephalopoda","Oegopsida","Thysanoteuthidae","Thysanoteuthis rhombus","none","larva","epipelagic","oceanic",0,"diel_no",0,"refuge_no",NA,"season_NA","schooling",NA,"fusiform",5.12470139812295,0.0408813440276422,0.605999419252274,0,1,1,0,0,NA,NA,NA,1.6,0,0.6,0,NA,"none"
78.2727683733864,1.42,"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes pacificus","none","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",17,"fusiform",6.96255135098816,0.0297150224484735,0.638791766780036,0,0,1,0,0,3.75,17.0875,1.4725,1.5,0.2,0.4,0,NA,"none"
157.971713163682,3.99999999999999,"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","juvenile","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",23.2,"fusiform",6.73534466250394,0.045715426856833,0.474768542405368,0,1,1,0,0,4.01,NA,6.36,73.7,39.5,0,0,NA,"none"
157.971713163682,3.99999999999999,"Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",23.2,"fusiform",6.73534466250394,0.045715426856833,0.474768542405368,0,1,1,0,0,4.01,NA,6.36,66.6666666666667,11.8,0.3,0,NA,"none"
55.8178886315148,3.48893481394648,"Cephalopoda","Oegopsida","Ommastrephidae","Todaropsis eblanae","none","juvenile","demersal","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",18.8,"fusiform",5.63507959542583,0.0438650302036472,0.483715895781049,0,0,1,0,0,4.4,18,2.4,2.777777778,0,13.64,0,NA,"none"
70,2.71428571428571,"Actinopterygii","Perciformes","Carangidae","Trachinotus ovatus","none","juvenile","epipelagic","coastal",0,"diel_no",0,"refuge_no",1,"season_yes","schooling",19.5,"fusiform",3.41657197942979,0.0867147442540671,0.713113471899246,1,0,0,1,1,NA,17.27,10.31,1.85185185185185,0,0,0,NA,"aquaculture"
300,2.15159036413434,"Actinopterygii","Lampriformes","Trachipteridae","Trachipterus trachypterus","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","solitary",180,"eel-like",7.87153747452638,0.0243140692848239,0.867575305124447,0,1,1,1,0,NA,NA,NA,0,0,0,0,NA,"none"
50,2.6523449937541,"Actinopterygii","Perciformes","Carangidae","Trachurus japonicus","none","juvenile","epipelagic","coastal",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",17.1,"fusiform",4.57398775069812,0.0596583144287862,0.776671211645172,1,0,0,1,1,5.64,3.71,21.41,5.6,0.8,13.9,0,NA,"none"
81,2.4644355505682,"Actinopterygii","Perciformes","Carangidae","Trachurus symmetricus","juvenile","juvenile","epipelagic","oceanic",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",25,"fusiform",5.30219415600652,0.0577646710368977,0.801525786105415,1,0,0,1,1,6.4,NA,6.4,40.6976744186046,13.6954858454476,27.5378035555447,0,NA,"none"
81,2.4644355505682,"Actinopterygii","Perciformes","Carangidae","Trachurus symmetricus","none","juvenile","epipelagic","oceanic",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",25,"fusiform",5.30219415600652,0.0577646710368977,0.801525786105415,1,0,0,1,1,6.4,NA,6.4,4,0.1,1,6.47,NA,"none"
70,4.34772220017514,"Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none","juvenile","epipelagic","coastal",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",23.9,"fusiform",4.8924695405584,0.0638402681199028,0.821448199078749,1,0,0,1,1,6.34333333333333,18.9,3.05,43,28.1,42.4,12,NA,"none"
187.151643339179,9.02460995505148,"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus gracilis","none","larva","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",NA,"globiform",8.39142434506012,0.0183964482254796,0.17098433884444,0,0,0,0,0,NA,NA,NA,3.2,0.1,1.5,0,NA,"none"
100,9.02460995505148,"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus violaceus","none","juvenile","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",1,"season_yes","solitary",13.6,"unique",6.49987429003084,0.0462089931268043,0.209050599127472,0,0,0,0,0,NA,NA,NA,5,0,0,0,NA,"none"
100,9.02460995505148,"Cephalopoda","Octopoda","Tremoctopodidae","Tremoctopus violaceus","none","larva","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",1,"season_yes","schooling",NA,"globiform",6.49987429003084,0.0462089931268043,0.209050599127472,0,1,1,0,0,NA,NA,NA,21.31,7.42,0,0,NA,"none"
7.5,28.5642126483123,"Actinopterygii","Myctophiformes","Myctophidae","Triphoturus mexicanus","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",7.5,"fusiform",5.7750810354473,0.0596396598199934,0.840212201732717,0,0,1,1,1,6.99,8.8,12.6166666666667,6.97674418604651,0.459066564651875,0.000609243441494352,0,3.33,"none"
30,20.0832386460453,"Cephalopoda","Vampyromorpha","Vampyroteuthidae","Vampyroteuthis infernalis","none","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","solitary",NA,"globiform",4.15852949529725,0.0516419598155347,0.414939715660567,0,0,0,0,0,NA,NA,NA,0.5,0.1,0,0,NA,"none"
30,20.0832386460453,"Cephalopoda","Vampyromorpha","Vampyroteuthidae","Vampyroteuthis infernalis","none","larva","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",0,"season_no","schooling",2.5,"globiform",4.15852949529725,0.0516419598155347,0.414939715660567,0,1,0,0,0,NA,NA,NA,0,0,0,0.28,NA,"none"
0.8,13.2277038321486,"Malacostraca","Amphipoda","Vibiliidae","Vibilia gibbosa","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",0.8,"fusiform",NA,NA,NA,1,0,0,0,0,NA,NA,NA,0.8620689655,0.24,0.05,0,NA,"none"
8,18.125,"Actinopterygii","Stomiiformes","Phosichthyidae","Vinciguerria lucetia","juvenile","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",4.5,"elongated",5.53218303463821,0.059529623388583,0.828798376516937,0,0,0,1,1,5.175,NA,NA,20.1,0,4.95,0,NA,"none"
8,18.125,"Actinopterygii","Stomiiformes","Phosichthyidae","Vinciguerria lucetia","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",8,"elongated",5.53218303463821,0.059529623388583,0.828798376516937,0,0,0,1,1,5.175,NA,NA,0.5,0.1,0,0,3.2,"none"
32.0216588661211,2.2162814988902,"Cephalopoda","Oegopsida","Onychoteuthidae","Walvisteuthis rancureli","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA",NA,8,"fusiform",5.63000781823782,0.021053118832505,0.468432946047964,0,0,0,0,0,NA,NA,NA,26.6,8.6,11.3,0,NA,"none"
