QueryPreyClass,family,species,species_life,Adult Image #,Juvenile Image #,Larvae image #,Ref,prey_life,life_stage,TunaDietNote,depth_shallow,depth_deep,temp_min,temp_max,temp_mean,vert_habitat,vert_habitat_ordinal,vert_other,horz_habitat,horz_habitat_ordinal,horz_other,habitat_long,habitat_combi,habitat_notes,HabSource,DemersPelag,HabitatDetail,Climate,ClimateRef, ,diel_active,diel_migrant,diel_ref,diel_url1,diel_url2,diel_note,refuge,RefugeNote,season_migrant,season_notes,season_REF,season_URL,AnaCat,body_shape,body_shape_ordinal,BShapeRatio,LminRep,LmaxRep,LAveRep,LAveCalc,LAveREF,LFrac,Lcom,Lmat,Lmax,LTypeMaxM,L_Ref,L_URL,L_URL2,L_notes,phys_defense,defense_spines,exoskeleton,ColourDisrupt,Silvering,Countershade,Photophores,gregarious,greg_note,greg_ref,greg_URL,VisualDetect,TrophicLevel,SETrophicLevel,TrophEstimate,IUCNstatus,Commercial,Recreational,Source,URL,URL2,AuthorRef, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Branchiopoda,Podonidae,Pseudevadne tergestina,Pseudevadne tergestina (adult),6,0,0,scripps institution of oceanography; nathistoc.bio.uci.edu,,adult,,NA,NA,NA,NA,NA,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,SCRIPPS: https://scripps.ucsd.edu/zooplanktonguide/species/pseudevadne-tergestina,NA,,temperate; subtropical; tropical,"Marazzo and Valentin, 2004 (http://www.scielo.br/scielo.php?pid=S1516-89132004000500006&script=sci_arttext&tlng=es) ",,NA,0,"C. Kim Wong, Vivian C. Y. Li, Ada Chan, Diel cycles of reproduction and vertical migration in the marine cladocerans Pseudevadne tergestina and Penilia avirostris, Journal of Plankton Research, Volume 30, Issue 1, January 2008, Pages 65–73, https://doi.org/10.1093/plankt/fbm096",https://academic.oup.com/plankt/article/30/1/65/1494575,,"Pseudevadne tergestina exhibited a pronounced diel cycle in reproduction, but did not perform diel vertical migration.",0,,0,"XIONG, LAN-LAN, et al. “SEASONAL AND SPATIAL VARIATIONS OF CLADOCERANS ON THE NORTHWEST CONTINENTAL SHELF OF THE SOUTH CHINA SEA.” Crustaceana, vol. 85, no. 4/5, 2012, pp. 473–496., www.jstor.org/stable/23212676.",,https://www.jstor.org/stable/23212676?seq=1#page_scan_tab_contents,NA,globiform,4,NA,,,,,,,NA,NA,0.13,SL,,http://species-identification.org/species.php?species_group=zsao&id=2728,,,0,0,0,,,,,UN,,,,,NA,NA,,UN,NA,NA,SCRIPPS,https://scripps.ucsd.edu/zooplanktonguide/species/pseudevadne-tergestina,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4714046/,NA,,,,,,,,,,,,,
Cephalopoda,Alloposidae,Haliphron atlanticus,Haliphron atlanticus (adult),5,0,0,tolweb; blog.mares.com; mbari,,adult,,0,6787,1.9,5.2,2.9,bathypelagic,7,benthopelagic; mesopelagic,continental slope,5,oceanic,continental slope bathypelagic,mesopelagic,"Possibly not entirely pelagic, but might pass relatively short periods of its life cycle in open waters, soon returning to a life at the bottom especially on continental slopes",Hoving & Haddock (2017) The giant deep-sea octopus Haliphron atlanticus forages on gelatinous fauna. Sci Reps; https://www.nature.com/articles/srep44952; SeaLifeBase; iucnredlist,benthopelagic,"Occurs in mesopelagic and bathypelagic in open waters but often associated with continental slopes (Ref. 114825). Depth range in open-ocean from surface to at least 1,260 m, over depths of up to 6,787 m. Collected in bottom trawls on continental shelves and slopes at depths of 100 to 3,173 m. Possibly not entirely pelagic, but might pass relatively short periods of its life cycle in open waters, soon returning to a life at the bottom especially on continental slopes. Females brood their eggs attached to the oral side of the arm bases near the mouth. Likely an intermittent spawner. The deep umbrella formed by the arms and webs of the female possibly serves as the main organ of locomotion/swimming.",cosmopolitan,,,NA,1,"Michael J. Miller, Tetsuya Miwa, Shun Watanabe, et al., “Observation of a Gelatinous Octopod, Haliphron atlanticus, along the Southern West Mariana Ridge: A Unique Cephalopod of Continental Slope and Mesopelagic Communities,” Journal of Marine Biology, vol. 2018, Article ID 6318652, 11 pages, 2018. https://doi.org/10.1155/2018/6318652.",https://www.hindawi.com/journals/jmb/2018/6318652/,,,0,,UN,,,,NA,fusiform ,3,NA,,,,,,,NA,NA,40,ML,,http://tolweb.org/Haliphron_atlanticus,,,0,0,0,,,,,solitary,,,,,3.85,0.44,Species,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Amphitretidae,Japetella diaphana,Japetella diaphana (adult),4,0,0,tolweb,,adult,,200,4000,2.5,7.7,4.1,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,,"Young, R.E. 2008. Japetella diaphana Hoyle 1885. Version 28 April 2008 (under construction). In The Tree of Life Web Project, http://tolweb.org/. Available at: http://tolweb.org/Japetella_diaphana/20224/2008.04.28.; IUCN: https://www.iucnredlist.org/species/162986/960411#habitat-ecology",pelagic,"IUCN: Young (2008) suggests that spawned females brood eggs in their arms at depths of around 800 m. Hatchlings are found at around 200 m to 300 m depth where food density is greater. They likely descend to mesopelagic and bathypelagic depths as they grow. They do not appear to occur much below 1,000 m depth in tropical waters; Other: These small pelagic octopuses typically occur over deeper water as adults. Young animals tend to occur in the shallower end of the range.",tropical; subtropical; temperate; polar,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",http://tolweb.org/Japetella_diaphana/20224,, Gravid females are found at the lower end of the vertical distribution range near 1000 m (nothing is known of the vertical distribution of near-mature and mature males) and brooding females near 800 m off Hawaii.,0,,UN,,,,NA,globiform,4,NA,,,,,,,NA,8.4,16,TL,,https://www.sealifebase.ca/summary/Japetella-diaphana.html,http://cephbase.eol.org/taxonomy/term/46/descriptions,,0,0,0,,,,,solitary,octopods in general are solitary,,https://books.google.com/books?id=Nxfv6xZZ6WYC&pg=PA97&lpg=PA97&dq=Japetella+diaphana+solitary&source=bl&ots=sEIYYWiOxf&sig=ACfU3U1jClW8dA-2UOc2CFdKni1AcPtS9Q&hl=en&sa=X&ved=2ahUKEwjVz6DC24XlAhV6GTQIHUscCRwQ6AEwDXoECAgQAQ#v=onepage&q=Japetella%20diaphana%20solitary&f=false,,3.58,0.41,Species,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Amphitretidae,Japetella heathi,Japetella heathi (adult),2,0,0,mostlyopenocean.blogspot.come;seabase,,adult,,NA,600,NA,NA,NA,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,,https://www.researchgate.net/profile/Erik_Thuesen/publication/235746775_Decline_in_Pelagic_Cephalopod_Metabolism_With_Habitat_Depth_Reflects_Differences_in_Locomotory_Efficiency/links/0046352bdd016c1b80000000/Decline-in-Pelagic-Cephalopod-Metabolism-With-Habitat-Depth-Reflects-Differences-in-Locomotory-Efficiency.pdf; Taken from info on Japetella diaphana,demersal,Taken from info on Japetella diaphana,subtropical,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,"Nearly all specimens are J. heathi; however, since it is impossible to separate the two species at small sizes, their distributions are con- sidered together. The 115 specimens (8-100 mm ML) captured in open nets were intermixed at all depths during the day and night",1,,UN,,,,NA,globiform,4,NA,,,,,,,NA,NA,8,NA,,https://www.sciencedirect.com/science/article/pii/S0960982211011389,,,0,0,0,,,,,solitary,octopods in general are solitary,,https://books.google.com/books?id=Nxfv6xZZ6WYC&pg=PA97&lpg=PA97&dq=Japetella+diaphana+solitary&source=bl&ots=sEIYYWiOxf&sig=ACfU3U1jClW8dA-2UOc2CFdKni1AcPtS9Q&hl=en&sa=X&ved=2ahUKEwjVz6DC24XlAhV6GTQIHUscCRwQ6AEwDXoECAgQAQ#v=onepage&q=Japetella%20diaphana%20solitary&f=false,,NA,NA,,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Ancistrocheiridae,Ancistrocheirus lesueurii,Ancistrocheirus lesueurii (adult),3,0,4,tolweb.org; sciencephotolibrary;,,adult,,1,700,11.8,26.5,18.3,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,SeaLifeBase; Wikipedia,pelagic-oceanic,"FishBase: An oceanic species that is lower epipelagic to mesopelagic and bathyal, and ranges in tropical and temperate waters of the 3 major oceans and the Mediterranean Sea. Undergoes diel vertical migration and consequently is able to regulate its bioluminescent counterillumination. As a nerito-oceanic species, occurs in association with seamounts and submarine ridges. Age and growth studies based on statolith analysis indicate a strong sexual dimorphism: males live about 1 year, females begin to mature at 1 year and spawn at about 1.5 years. Following ontogenetic descent into bathyal waters, at least to 680 m, growth rate decreases to lowest known values for squids. Relative fecundity is 200,000 to 800,000 ova, 2.6 to 1.91 mm diameter, of which 60 to 65% are spawned. Hatching occurs throughout the year; peaks November to March. Sexually mature males captured in southern African waters had nidamental glands in addition to the fully developed male reproductive system. Intersexual males were significantly larger than normal males. Preyed upon by swordfish, Xiphias gladius, lancetfish, tunas, blue shark, oceanic seabirds, Antarctic fulmar and odontocete cetaceans, e.g. sperm whales, pygmy and dwarf sperm whales, long-finned pilot whale (Ref. 97142).",tropical; subtropical; temperate,,,NA,1,,https://www.sealifebase.ca/summary/Ancistrocheirus-lesueurii.html,,Undergoes diel vertical migration and consequently is able to regulate its bioluminescent counterillumination,0,,1,,"D'Onghia, G.  and Tursi,A. 1997.Morphometric and bioligical data on Ancistrocheirus lesuerii (Obrigny, 1842) from the middle-eastern Mediterranean Sea*. Scientia Marina, 61(3): 389-396",https://www.researchgate.net/profile/Porzia_Maiorano/publication/239558936_Morphometric_and_biological_data_on_Ancistrocheirus_lesueurii_Orbigny_1842_from_the_middle-eastern_Mediterranean_Sea/links/542a9ac70cf29bbc1267b7de/Morphometric-and-biological-data-on-Ancistrocheirus-lesueurii-Orbigny-1842-from-the-middle-eastern-Mediterranean-Sea.pdf,NA,fusiform ,3,NA,,,,,,,NA,NA,41,ML,,https://www.sealifebase.ca/summary/Ancistroteuthis-lichtensteini.html,,,0,0,0,,,,,UN,,,,,NA,NA,,LC,NA,0,Google Images,,,83435,,,,,,,,,,,,,
Cephalopoda,Argonautidae,Argonauta argo,Argonauta argo (adult),6,0,0,alamy.com; wikipedia;culture.teldap.tw; idscaro.net,,adult,,0,200,13.6,27.8,23.8,epipelagic,5,,coastal,3,,coastal epipelagic,coastal epipelagic,,SeaLifeBase; Wikipedia,pelagic,,cosmopolitan,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,See Figure 31,0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,compressiform,5,NA,,,,,,,NA,NA,12,ML,,https://www.sealifebase.ca/summary/Argonauta-argo.html,,,1,0,1,,,,,solitary,,,https://animaldiversity.org/accounts/Argonauta_argo/,,4.5,0.1,Species,LC,commercial,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Argonautidae,Argonauta nodosus,Argonauta nodosus (adult),5,0,0,museums victoria collections; wikipedia; WoRMS,,adult,,0,4850,NA,NA,NA,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,Museums Victoria; SeaLifeBase; Wikipedia,pelagic-oceanic,,tropical,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,See Figure 31,0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,compressiform,5,NA,,,,,,,NA,NA,1.2,ML,,https://www.sealifebase.org/summary/Argonauta-nodosus.html,,,1,0,1,,,,,solitary,based off of Argonauta argo,,https://animaldiversity.org/accounts/Argonauta_argo/,,NA,NA,,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Argonautidae,Argonauta nouryi,Argonauta nouryi (adult),3,0,0,wikipedia; allspira.com; bigai.world.coocan.jp,,adult,,0,20,19,28.9,25.1,epipelagic,5,,coastal,3,,coastal epipelagic,coastal epipelagic,,SeaLifeBase; Wikipedia,pelagic,,tropical; subtropical,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,See Figure 31,0,,UN,,,,NA,compressiform,5,NA,,,,,,,NA,NA,17.4,TL,,https://www.sealifebase.ca/summary/Argonauta-nouryi.html,,,1,0,1,,,,,solitary,based off of Argonauta argo,,https://animaldiversity.org/accounts/Argonauta_argo/,,3.44,0.44,Species,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Brachioteuthidae,Brachioteuthis riisei,Brachioteuthis riisei (adult),2,0,1,researchgate; inaturalist; FAO,,adult,,0,3000,3.7,13.9,7.1,bathypelagic,7,epipelagic; mesopelagic,oceanic,6,continental shelf,oceanic bathypelagic,bathypelagic,Bathypelagic selected = the most common portion of the water column it is found,SeaLifeBase,pelagic-oceanic,"Wikipedia note: Young animals live in the epi-mesopelagic zone, with adults occurring in the bathypelagic zone.[3] Brachioteuthis riisei is an oceanic species which can be found over a wide range of depths from the surface to 3,000 m depth. Juvenile animals occur throughout the year which suggests that this species has an extended spawning season, although the juveniles reach peak abundance between May and August and in February in the North Atlantic while the peaks in the Mediterrabean and off Northwest Africa are from April to July, in September, and from December to February.",cosmopolitan,,,NA,1,SeaLifeBase,https://www.sealifebase.org/summary/Brachioteuthis-riisei.html,,"Paralarvae and juveniles are epipelagic to mesopelagic, then undergo ontogenetic descent to mesopelagic and bathypelagic zones as adults.",0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,NA,17,ML,,https://www.sealifebase.org/summary/Brachioteuthis-riisei.html,,,0,0,0,,,,,UN,,,,,3.2,0.4,Species,DD,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Chiroteuthidae,Chiroteuthis veranii,Chiroteuthis veranii (adult),2,0,0,wikipedia,,adult,,200,1000,NA,NA,NA,mesopelagic,6,epipelagic; bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,SeaLifeBase,demersal,Mesopelagic to bathypelagic as adults. paralarvae and juveniles are epipelagic to mesopelagic and widespread in the water column.,tropical; subtropical; temperate; polar,,,NA,1,"Silva, M. A. (1999). Diet of common dolphins, Delphinus delphis, off the Portuguese continental coast. Journal of the Marine Biological Association of the United Kingdom, 79(3), 531-540.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1017/S0025315498000654,,paper said Chiroteuthis sp. so I'm not sure if it would be this specific species,1,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,NA,130,TL,,https://en.wikipedia.org/wiki/Chiroteuthis_veranii,,,0,0,0,,,,,UN,,,,,4.04,0.51,Species,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Chtenopterygidae,Chtenopteryx sicula,Chtenopteryx sicula (adult),4,0,0,tolweb.org; wikipedia;reserachgate,,adult,,200,1000,7.4,15.3,10.4,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,SeaLifeBase,bathypelagic,"Paralarvae epipelagic; adults descend to mesopelagic and bathypelagic depths, undergo strong diel vertical migrations",tropical; subtropical; temperate; polar,,,NA,1,SeaLifeBase,https://www.sealifebase.ca/summary/Chtenopteryx-sicula.html,,"Paralarvae epipelagic; adults descend to mesopelagic and bathypelagic depths, undergo strong diel vertical migrations",0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,NA,10,ML,,https://www.sealifebase.ca/summary/Chtenopteryx-sicula.html,,,0,0,0,,,,,UN,,,,,4.03,0.23,Species,DD,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Cracnhiidae,Cranchia scarbra,Cranchia scarbra (adult),6,1,1,tolweb.org; wikipedia,,adult,,2,2000,NA,NA,NA,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,SeaLifeBase,NA,"Paralarvae and juveniles are epipelagic to upper mesopelagic, upper 400 meters, while adults descend to mesopelagic and bathypelagic zones, perhaps up to 2,000 meters deep ",cosmopolitan,,,NA,1,ToL,http://tolweb.org/Cranchia_scabra,https://www.sealifebase.ca/summary/Cranchia-scabra.html,"while adults descend to mesopelagic and bathypelagic zones, perhaps up to 2,000 meters deep",0,,UN,,,,NA,globiform,4,NA,,,,,,,NA,NA,15,ML,,https://www.sealifebase.ca/summary/Cranchia-scabra.html,,,0,0,0,,,,,UN,,,,,3.57,0.49,Species,UN,NA,NA,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Cranchiidae,Galiteuthis armata,Galiteuthis armata (adult),2,1,0,inaturalist; tolweb,,adult,,300,2000,3.2,11.7,7.2,bathypelagic,7,mesoplegic,oceanic,6,,oceanic bathypelagic,bathypelagic,Data deficient,SeaLifeBase; IUCN,bathypelagic,"IUCN: Little is known about the biology and ecology of this mesopelagic species. Paralarvae are most abundant above 200 m, but can occur down to 1,000 m, juveniles occur at depths deeper than 600 m and large subadults occur between 500 and 2,500 m, but are most abundant below 1,300 m (Voss et al. 1992). It is preyed upon by finfish (e.g. bluefin tuna and blue shark) and marine mammals including Cuvier's beaked whale, southern bottlenose whale and long-finned pilot whales",subtropical; tropical; temperate; polar ,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975. Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1-51; Imber (1978) The squid families Cranchiidae and Gonatidae (Cephalopoda: Teuthoidea) in the New Zealand region. New Zealand Journal of Zoology, 5(3)",https://www.tandfonline.com/doi/pdf/10.1080/03014223.1978.10428331?needAccess=true,,"Roper & Young (1975) concluded that nocturnal vertical spreading occurred in Galiteuthis. This might also be called weak diurnal vertical migration, in that only part of the population appears to move upward at night. Evidence from seabirds supports this interpretation of the movements of Galiteuthis, since it is taken in moderate numbers;",0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,35,61,ML,,https://en.wikipedia.org/wiki/Galiteuthis_armata ; http://www.fao.org/3/i1920e/i1920e04.pdf,,,0,0,0,,,,,UN,,,,,NA,NA,,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Cranchiidae,Galiteuthis phyllura,Galiteuthis phyllura (adult),2,2,0,tolweb,,adult,,0,3000,NA,NA,NA,bathypelagic,7,epipelagic; mesopelagic,continental slope,5,,continental slope bathypelagic,bathypelagic,Data deficient,"SeaLifeBase; Alexander Arkhipkin, Statolith microstructure and age of early life stages of planktonic squids Galiteuthis phyllura and Belonella borealis (Oegopsida, Cranchiidae) from the northern North Pacific, Journal of Plankton Research, Volume 18, Issue 1, January 1996, Pages 123–132,; Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",demersal,"IUCN: This species undergoes downward ontogenetic migration. Paralarvae are most abundant in the upper 100 m, larger juveniles occur between ~500 and 600 m, and subadults occur between 440 and 1,200 m (Voss et al. 1992). Wikipedia: Juveniles inhabit epipelagic and mesopelagic layers, whilst adults descend down to deeper bathyal layers. Note: In 1984, the Russian stern-trawler Novoulianovsk brought up the remains of a gigantic specimen of G. phyllura from a depth of 1000–1300 m in the Sea of Okhotsk.[3] Based on this material, which consisted of a 40 cm long arm and 115 cm tentacle, Kir Nesis estimated the mantle length at 265–275 cm, and the total length at over 4 m.[3] This would make it the second largest squid species in terms of mantle length, after only the colossal squid, and even larger than the giant squid. However, Nesis added that ""because of its narrow body, we conclude that its mass is consistently lower than that of the other large squids"".",tropical,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,," This pattern is displayed by Galiteuthis phyllura which normally occurs below 900 m, but during the night individuals may wander upward as far as the upper 100 m.",1,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,NA,270,ML,,http://tolweb.org/Galiteuthis_phyllura/19574,,,0,0,0,,,,,UN,,,,,NA,NA,,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
